2024-12-04 15:13:02,996 - INFO - 2020-01-31 00:00:00: Selected 179 stocks.
2024-12-04 15:13:02,997 - INFO - 2020-01-31 00:00:00: Portfolio Value = 9,160,743.97
2024-12-04 15:13:03,016 - INFO - Selected Stocks:
Ticker        Name    Close  PER  PBR  DIV      EPS
138930   BNK금융지주   6510.0 2.86 0.23  8.37  2341.0
119650     KC코트렐   2069.0 2.89 0.79  0.00   623.0
008420      문배철강   3510.0 2.91 0.52  1.99  1295.0
001130      대한제분 144500.0 2.95 0.29  1.62 52446.0
007280      한국특강   2035.0 2.97 0.77  0.00   691.0
012630       HDC   6760.0 2.97 0.14  4.07  2069.0
036530    SNT홀딩스  15490.0 3.01 0.24  4.36  5329.0
000680    LS네트웍스   2355.0 3.03 0.33  0.00   818.0
003070    코오롱글로벌  14240.0 3.03 0.70  3.03  5454.0
016360      삼성증권  31700.0 3.03 0.48 11.60 10810.0
004800        효성  52074.0 3.05 0.51  9.67 22012.0
005940    NH투자증권   8800.0 3.05 0.43 11.22  3071.0
006120   SK디스커버리  31600.0 3.05 0.26  4.69 10478.0
095570    AJ네트웍스   4710.0 3.05 0.64  5.19  1707.0
003960      사조대림  25250.0 3.10 0.46  1.14  8528.0
002220      한일철강   3060.0 3.11 0.46  1.52  1055.0
000860    강남제비스코  21500.0 3.12 0.24  2.31  6948.0
363280    티와이홀딩스  10590.0 3.14 0.33  0.00  4004.0
007070     GS리테일  28350.0 3.16 0.72  4.17  9096.0
104700      한국철강   7050.0 3.16 0.41  3.25  2435.0
060980     HL홀딩스  31300.0 3.18 0.33  5.97 10531.0
003650      미창석유  65900.0 3.25 0.36  3.52 21903.0
039490      키움증권 101000.0 3.27 0.69  3.38 31680.0
001120   LX인터내셔널  28950.0 3.34 0.66  7.08  9733.0
034300     신세계건설  18640.0 3.34 0.39  3.89  6539.0
004020      현대제철  34700.0 3.35 0.27  2.68 11110.0
009160    SIMPAC   4995.0 3.36 0.56  3.67  1621.0
126560     현대퓨처넷   3135.0 3.37 0.41  3.16   846.0
029530      신도리코  33700.0 3.39 0.33  4.50  9845.0
123890    한국자산신탁   2810.0 3.41 0.43  7.36   878.0
192400     쿠쿠홀딩스  15650.0 3.41 0.56  4.40  4660.0
009180   한솔로지스틱스   2835.0 3.44 1.03  2.04   855.0
316140    우리금융지주  11410.0 3.44 0.34  7.53  3481.0
210980     SK디앤디  10882.0 3.48 0.78  3.89  5910.0
049800     우진플라임   3720.0 3.50 0.96  1.27  1126.0
010060    OCI홀딩스  81293.0 3.55 0.75  2.06 27387.0
003570  SNT다이내믹스   8730.0 3.56 0.33  4.21  2666.0
002780      진흥기업   1231.0 3.57 1.12  0.00   367.0
024110      기업은행  10100.0 3.60 0.30  7.53  2877.0
003030    세아제강지주 144800.0 3.62 0.53  1.11 43550.0
009970   영원무역홀딩스  64100.0 3.63 0.49  2.89 19026.0
002310     아세아제지   7110.0 3.66 0.47  2.42 10160.0
044450     KSS해운   8060.0 3.66 0.60  3.83  2497.0
019180     티에이치엔   3440.0 3.69 0.73  1.42   955.0
161000     애경케미칼   8770.0 3.69 0.59  6.47  2302.0
175330    JB금융지주   8740.0 3.71 0.44  6.43  2510.0
194370 제이에스코퍼레이션  13440.0 3.72 0.90  4.16  3876.0
047040      대우건설   4030.0 3.74 0.56  0.00  1180.0
086790    하나금융지주  40700.0 3.78 0.38  6.94 11819.0
005490  POSCO홀딩스 368000.0 3.86 0.51  5.04 87330.0
012800        대창   1248.0 3.88 0.41  2.29   338.0
183190    아세아시멘트  10130.0 3.90 0.41  2.38  2431.0
294870 HDC현대산업개발  11290.0 3.90 0.24  5.75  2679.0
026890  스틱인베스트먼트   5380.0 3.91 0.98  2.50  1537.0
004970      신라교역  10640.0 3.92 0.31  4.55  2804.0
006800    미래에셋증권   6460.0 3.92 0.42  4.24  1803.0
003470     유안타증권   2670.0 3.93 0.38  6.37   719.0
014830       유니드  77500.0 3.95 0.72  2.06 20907.0
002460      HS화성   9790.0 4.11 0.29  9.86  2467.0
000400    롯데손해보험   1474.0 4.17 0.49  0.00   379.0
021050        서원   1251.0 4.18 0.46  1.15   311.0
093050        LF  17350.0 4.18 0.37  3.45  4169.0
002240      고려제강  20450.0 4.23 0.36  1.37  5193.0
001390     KG케미칼   8060.0 4.24 0.71  2.05  5749.0
002690      동일제강   2385.0 4.28 0.30  0.86   542.0
077500     유니퀘스트   5845.0 4.31 0.89  2.97  2342.0
005360       모나미   3385.0 4.33 0.66  2.79   827.0
284740     쿠쿠홈시스  26500.0 4.35 1.02  2.20  6784.0
002450      삼익악기   1236.0 4.38 0.42  3.89   294.0
306200      세아제강 130300.0 4.38 0.59  2.45 32640.0
001430   세아베스틸지주  22650.0 4.40 0.45  6.52  5231.0
002170      삼양통상  51500.0 4.42 0.36  2.43 11630.0
000540      흥국화재   3180.0 4.43 0.37  0.00   873.0
103140        풍산  37800.0 4.44 0.64  2.59  8686.0
032560     황금에스티   8820.0 4.46 0.45  2.55  1756.0
005390      신성통상   2180.0 4.47 1.00  0.00   533.0
011090       에넥스    710.0 4.48 0.70  0.00   174.0
210540     디와이파워  11270.0 4.51 0.62  2.37  2814.0
034220   LG디스플레이  15186.0 4.54 0.41  4.32  3315.0
105560      KB금융  47650.0 4.54 0.42  5.81 11134.0
001260      남광토건   9060.0 4.55 1.12  0.00  2208.0
018670      SK가스 118700.0 4.57 0.54  4.02 27773.0
118000      메타케어    512.0 4.58 0.37  0.00   118.0
003530    한화투자증권   2700.0 4.62 0.36  6.57   659.0
016450 한세예스24홀딩스   4495.0 4.64 0.39  5.25  1026.0
383800     LX홀딩스   8530.0 4.66 0.47  0.00  1839.0
010100    한국무브넥스   2705.0 4.67 0.34  3.15   612.0
006360      GS건설  20650.0 4.73 0.42  5.69  4834.0
016380      KG스틸  10090.0 4.74 0.79  1.11  1908.0
092230    KPX홀딩스  52700.0 4.74 0.26  5.47 11573.0
003200      일신방직  12980.0 4.75 0.39  2.27 27763.0
085620    미래에셋생명   2550.0 4.77 0.20  3.47   604.0
025000    KPX케미칼  47450.0 4.84 0.41  5.61 10123.0
029460       케이씨  21900.0 4.85 0.38  1.47  4200.0
034730        SK 172500.0 4.87 0.49  4.39 37408.0
072130       유엔젤   4810.0 4.89 1.42  0.00  1271.0
011170     롯데케미칼 190800.0 4.92 0.46  4.51 37395.0
001680        대상  19610.0 4.93 0.58  4.05  4001.0
020000        한섬  26050.0 4.95 0.46  2.33  5214.0
006090      사조오양   7870.0 4.97 0.40  2.40  1674.0
025820      이구산업   3385.0 4.98 0.85  1.59   630.0
006040      동원산업  51200.0 5.03 0.59  2.00  9921.0
108320     LX세미콘 112000.0 5.05 1.87  5.86 18225.0
000590     CS홀딩스  58200.0 5.07 0.29  0.77 12789.0
007160      사조산업  42850.0 5.07 0.51  0.66  9031.0
011760   현대코퍼레이션  16340.0 5.09 0.53  3.75  3146.0
016090        대현   2215.0 5.11 0.45  4.04   435.0
092200      디아이씨   4005.0 5.14 1.61  0.00   753.0
035510   신세계 I&C  15840.0 5.15 0.77  1.54  3144.0
055550      신한지주  35350.0 5.16 0.43  5.20  7308.0
001020    페이퍼코리아   1019.0 5.18 1.12  0.00   240.0
136490        선진   8630.0 5.18 0.54  1.07  1804.0
129260      인터지스   2540.0 5.20 0.37  3.70   519.0
000370    한화손해보험   4240.0 5.23 0.40  0.00   939.0
030200        KT  29450.0 5.29 0.48  6.27  5759.0
084690     대상홀딩스   7300.0 5.32 0.40  3.11  1450.0
003550        LG  82800.0 5.37 0.63  3.37 15504.0
005830    DB손해보험  74900.0 5.37 0.70  4.50 14482.0
093240     형지엘리트   1245.0 5.38 0.64  0.00   262.0
037710     광주신세계  34000.0 5.45 0.38  4.74  6584.0
034120       SBS  36950.0 5.51 1.14  2.36  7693.0
016740        두올   2995.0 5.52 0.45  2.95   492.0
001720      신영증권  55800.0 5.56 0.34  6.67 10783.0
009460      한창제지   1379.0 5.58 0.77  1.42   252.0
344820    KCC글라스  39650.0 5.59 0.47  5.84  7353.0
134790       시디즈  39200.0 5.63 1.19  0.92  7704.0
057050     현대홈쇼핑  48500.0 5.65 0.31  4.78  8881.0
002810      삼영무역  13330.0 5.66 0.55  4.25  2288.0
016880        웅진   1691.0 5.67 2.15  0.00   289.0
111110      호전실업   7950.0 5.72 0.65  2.88  1517.0
016590     신대양제지   8500.0 5.76 0.61  1.48 14644.0
030720      동원수산   8790.0 5.79 0.76  0.00  1604.0
248170      샘표식품  28600.0 5.85 0.64  0.66  5188.0
035000      HS애드   6180.0 5.88 0.63  5.58  1067.0
044820  코스맥스비티아이   8760.0 5.88 0.27  2.99  1479.0
029780      삼성카드  30400.0 5.90 0.43  7.55  5164.0
003830      대한화섬 123600.0 6.00 0.20  0.58 21701.0
019440     세아특수강  17250.0 6.07 0.48  6.32  3130.0
010960      삼호개발   3470.0 6.08 0.38  5.03   621.0
016800       퍼시스  29600.0 6.12 0.55  3.65  4917.0
000990     DB하이텍  72300.0 6.14 1.76  1.01  7292.0
015360    예스코홀딩스  31800.0 6.16 0.27  7.21  5064.0
005870       휴니드   6530.0 6.17 0.60  0.00   994.0
058860      KTis   3575.0 6.17 0.80  2.11   767.0
023350    한국종합기술   6500.0 6.18 0.48  1.52  1061.0
267290    경동도시가스  22100.0 6.22 0.37  3.75  3756.0
192080    더블유게임즈  37430.0 6.24 0.93  1.52  7391.0
017670     SK텔레콤  48300.0 6.26 0.85  7.31  7191.0
317400    자이에스앤디   6430.0 6.26 0.84  3.03  1052.0
008350     남선알미늄   2465.0 6.29 1.11  0.00   377.0
111770      영원무역  45650.0 6.29 0.85  2.34  6795.0
000660    SK하이닉스  88600.0 6.30 0.97  1.75 13989.0
053210    스카이라이프   7810.0 6.33 0.48  4.37  1266.0
069960     현대백화점  54700.0 6.33 0.27  2.01  8652.0
000240    한국앤컴퍼니  11950.0 6.41 0.34  4.47  2094.0
075180   새론오토모티브   4745.0 6.45 0.38  2.97   730.0
004430      송원산업  18720.0 6.46 0.86  1.03  3011.0
000140  하이트진로홀딩스   9280.0 6.50 0.42  4.53  1529.0
009450     경동나비엔  33900.0 6.53 1.24  1.17  5898.0
008490        서흥  29450.0 6.54 0.91  1.58  4829.0
000270        기아  81000.0 6.55 0.89  3.86 11874.0
028670       팬오션   5810.0 6.58 1.00  1.48  1028.0
001450      현대해상  33800.0 6.62 0.55  4.23  5286.0
085310       엔케이    947.0 6.62 0.72  0.00   142.0
009070      KCTC   4260.0 6.63 0.61  1.33   681.0
004170       신세계 215500.0 6.65 0.55  1.45 31193.0
072710     농심홀딩스  68000.0 6.65 0.31  2.84 10581.0
032640    LG유플러스  10830.0 6.74 0.62  4.97  1642.0
004150     한솔홀딩스   3190.0 6.79 0.28  3.44   514.0
027410       BGF   4335.0 6.79 0.28  2.37   684.0
003690      코리안리   5259.0 6.80 0.39  6.35  1216.0
009190      대양금속   3300.0 6.80 1.47  0.00   481.0
267850   아시아나IDT  14960.0 6.80 1.15  3.09  2375.0
027970      한국제지   1152.0 6.83 0.71  0.00   178.0
139990      아주스틸   9580.0 6.87 1.13  0.00  1459.0
298000      효성화학 130100.0 6.88 0.97  0.00 22158.0
041650    상신브레이크   3165.0 6.93 0.37  2.28   506.0
008250      이건산업   8090.0 6.96 0.43  2.64  1091.0
006260        LS  79600.0 7.04 0.55  2.06 10004.0
010950     S-Oil  80100.0 7.04 1.39  4.56 11840.0
2024-12-04 15:13:03,842 - INFO - 2023-04-30 00:00:00: Selected 182 stocks.
2024-12-04 15:13:03,843 - INFO - 2023-04-30 00:00:00: Portfolio Value = 16,437,186.40
2024-12-04 15:13:03,861 - INFO - Selected Stocks:
Ticker        Name    Close  PER  PBR   DIV     EPS
004720      팜젠사이언스   6400.0 2.74 0.72  0.00  2206.0
008420        문배철강   3385.0 2.77 0.49  2.09  1295.0
138930     BNK금융지주   6640.0 2.77 0.23  8.63  2341.0
001130        대한제분 142200.0 2.83 0.28  1.69 52446.0
005940      NH투자증권   9350.0 2.88 0.41 11.89  3071.0
036530      SNT홀딩스  15630.0 2.90 0.24  4.52  5329.0
016360        삼성증권  33850.0 2.91 0.46 12.06 10810.0
104700        한국철강   6840.0 2.91 0.38  3.53  2435.0
034300       신세계건설  17630.0 2.92 0.34  4.45  6539.0
000680      LS네트웍스   2325.0 2.93 0.32  0.00   818.0
007280        한국특강   2025.0 2.93 0.76  0.00   691.0
002220        한일철강   3080.0 2.94 0.43  1.61  1055.0
003960        사조대림  26800.0 2.97 0.44  1.18  8528.0
001120     LX인터내셔널  29250.0 3.02 0.60  7.82  9733.0
003650        미창석유  65100.0 3.02 0.33  3.78 21903.0
006120     SK디스커버리  32250.0 3.02 0.26  4.74 10478.0
060980       HL홀딩스  33150.0 3.03 0.31  6.27 10531.0
004800          효성  50765.0 3.04 0.51  9.70 22012.0
000860      강남제비스코  24300.0 3.09 0.24  2.33  6948.0
009160      SIMPAC   5550.0 3.11 0.52  3.97  1621.0
004020        현대제철  36450.0 3.15 0.26  2.86 11110.0
007070       GS리테일  26600.0 3.20 0.73  4.12  9096.0
039490        키움증권  93700.0 3.20 0.68  3.45 31680.0
044450       KSS해운   8170.0 3.21 0.53  4.36  2497.0
123890      한국자산신탁   2930.0 3.21 0.41  7.82   878.0
210980       SK디앤디  12838.0 3.22 0.72  4.21  5910.0
316140      우리금융지주  11730.0 3.24 0.32  7.99  3481.0
003570    SNT다이내믹스   9190.0 3.26 0.30  4.60  2666.0
009180     한솔로지스틱스   2960.0 3.28 0.98  2.14   855.0
049800       우진플라임   3460.0 3.30 0.91  1.34  1126.0
012630         HDC   6550.0 3.31 0.16  3.65  2069.0
192400       쿠쿠홀딩스  15400.0 3.34 0.55  4.49  4660.0
175330      JB금융지주   8360.0 3.38 0.40  7.06  2510.0
009970     영원무역홀딩스  64700.0 3.39 0.46  3.10 19026.0
002780        진흥기업   1239.0 3.41 1.07  0.00   367.0
024110        기업은행  10060.0 3.43 0.29  7.89  2877.0
194370   제이에스코퍼레이션  12630.0 3.43 0.83  4.52  3876.0
003030      세아제강지주 149200.0 3.44 0.50  1.17 43550.0
029530        신도리코  34350.0 3.44 0.34  4.42  9845.0
086790      하나금융지주  41950.0 3.44 0.35  7.64 11819.0
119650       KC코트렐   3166.0 3.47 0.95  0.00   623.0
002310       아세아제지   7030.0 3.53 0.45  2.51 10160.0
047040        대우건설   4215.0 3.53 0.53  0.00  1180.0
006800      미래에셋증권   6940.0 3.54 0.38  4.70  1803.0
019180       티에이치엔   3930.0 3.59 0.71  1.46   955.0
026890    스틱인베스트먼트   6330.0 3.59 0.90  2.72  1537.0
000540        흥국화재   3350.0 3.64 0.30  0.00   873.0
014830         유니드  64900.0 3.65 0.67  2.23 20907.0
003470       유안타증권   2625.0 3.66 0.35  6.84   719.0
126560       현대퓨처넷   3215.0 3.70 0.45  2.88   846.0
010060      OCI홀딩스  95200.0 3.73 0.79  1.96 27387.0
004970        신라교역  10480.0 3.76 0.30  4.74  2804.0
161000       애경케미칼  15150.0 3.80 0.61  6.29  2302.0
000400      롯데손해보험   1550.0 3.85 0.45  0.00   379.0
284740       쿠쿠홈시스  25500.0 3.87 0.91  2.48  6784.0
072130         유엔젤   4190.0 3.89 1.13  0.00  1271.0
002240        고려제강  18960.0 3.92 0.33  1.47  5193.0
002460        HS화성   9720.0 3.99 0.29 10.15  2467.0
210540       디와이파워  11740.0 4.02 0.55  2.65  2814.0
005390        신성통상   2210.0 4.05 0.90  0.00   533.0
306200        세아제강 140700.0 4.05 0.54  2.65 32640.0
011090         에넥스    655.0 4.08 0.63  0.00   174.0
001260        남광토건   9240.0 4.15 1.03  0.00  2208.0
005360         모나미   3265.0 4.15 0.64  2.91   827.0
003530      한화투자증권   2750.0 4.19 0.32  7.25   659.0
183190      아세아시멘트  10680.0 4.20 0.44  2.20  2431.0
002450        삼익악기   1208.0 4.21 0.40  4.04   294.0
021050          서원   1355.0 4.24 0.47  1.14   311.0
118000        메타케어    570.0 4.24 0.34  0.00   118.0
085620      미래에셋생명   2795.0 4.25 0.18  3.89   604.0
105560        KB금융  49500.0 4.25 0.39  6.22 11134.0
001020      페이퍼코리아   1015.0 4.26 0.92  0.00   240.0
012800          대창   1415.0 4.30 0.46  2.06   338.0
294870   HDC현대산업개발  12050.0 4.34 0.27  5.15  2679.0
018670        SK가스 120600.0 4.36 0.51  4.21 27773.0
093050          LF  17480.0 4.38 0.39  3.29  4169.0
016450   한세예스24홀딩스   4565.0 4.39 0.37  5.56  1026.0
006360        GS건설  21600.0 4.42 0.39  6.09  4834.0
002170        삼양통상  50300.0 4.45 0.36  2.42 11630.0
010100      한국무브넥스   3160.0 4.47 0.33  3.29   612.0
103140          풍산  42400.0 4.47 0.65  2.57  8686.0
005490    POSCO홀딩스 377000.0 4.49 0.59  4.34 87330.0
001430     세아베스틸지주  23150.0 4.50 0.46  6.37  5231.0
000370      한화손해보험   4540.0 4.53 0.35  0.00   939.0
092230      KPX홀딩스  54200.0 4.55 0.25  5.69 11573.0
000590       CS홀딩스  58100.0 4.56 0.26  0.86 12789.0
002690        동일제강   2280.0 4.56 0.32  0.81   542.0
034730          SK 162500.0 4.59 0.46  4.66 37408.0
383800       LX홀딩스   8520.0 4.64 0.47  0.00  1839.0
058860        KTis   3275.0 4.66 0.61  2.80   767.0
003200        일신방직  13260.0 4.68 0.38  2.31 27763.0
006090        사조오양   7770.0 4.68 0.38  2.55  1674.0
025000      KPX케미칼  47200.0 4.68 0.40  5.80 10123.0
007160        사조산업  42650.0 4.69 0.47  0.71  9031.0
093240       형지엘리트   1290.0 4.69 0.56  0.00   262.0
055550        신한지주  34950.0 4.73 0.39  5.67  7308.0
129260        인터지스   2390.0 4.78 0.34  4.03   519.0
136490          선진   8250.0 4.80 0.50  1.15  1804.0
001680          대상  19440.0 4.85 0.57  4.13  4001.0
034220     LG디스플레이  13716.0 4.88 0.44  4.02  3315.0
005830      DB손해보험  84000.0 4.94 0.65  4.89 14482.0
020000          한섬  24950.0 4.96 0.46  2.32  5214.0
011170       롯데케미칼 168100.0 4.98 0.46  4.46 37395.0
077500       유니퀘스트   4875.0 4.98 1.03  2.57  2342.0
034120         SBS  36200.0 5.00 1.03  2.60  7693.0
084690       대상홀딩스   7690.0 5.05 0.38  3.28  1450.0
111110        호전실업   7660.0 5.08 0.58  3.24  1517.0
134790         시디즈  36750.0 5.09 1.07  1.02  7704.0
037710       광주신세계  32950.0 5.10 0.36  5.07  6584.0
016090          대현   2200.0 5.11 0.45  4.04   435.0
035510     신세계 I&C  14900.0 5.14 0.77  1.55  3144.0
001720        신영증권  55500.0 5.15 0.31  7.21 10783.0
011300     성안머티리얼스   2085.0 5.17 3.11  0.00   383.0
011760     현대코퍼레이션  17410.0 5.17 0.54  3.69  3146.0
030200          KT  30000.0 5.17 0.47  6.41  5759.0
029460         케이씨  19680.0 5.18 0.40  1.38  4200.0
006040        동원산업  46450.0 5.21 0.61  1.93  9921.0
032560       황금에스티   8360.0 5.23 0.53  2.18  1756.0
016380        KG스틸   9420.0 5.30 0.88  0.99  1908.0
092200        디아이씨   5020.0 5.36 1.68  0.00   753.0
003550          LG  87400.0 5.37 0.63  3.37 15504.0
030720        동원수산   8250.0 5.41 0.71  0.00  1604.0
344820      KCC글라스  45950.0 5.45 0.46  5.99  7353.0
057050       현대홈쇼핑  48200.0 5.49 0.30  4.92  8881.0
009460        한창제지   1356.0 5.52 0.76  1.44   252.0
248170        샘표식품  29300.0 5.53 0.61  0.70  5188.0
010960        삼호개발   3550.0 5.55 0.35  5.52   621.0
298000        효성화학 106500.0 5.61 0.79  0.00 22158.0
016880          웅진   1490.0 5.63 2.14  0.00   289.0
019440       세아특수강  16590.0 5.65 0.45  6.78  3130.0
000240      한국앤컴퍼니  12610.0 5.68 0.30  5.04  2094.0
028670         팬오션   5440.0 5.73 0.88  1.70  1028.0
267290      경동도시가스  21450.0 5.79 0.34  4.02  3756.0
003830        대한화섬 117100.0 5.83 0.19  0.59 21701.0
002810        삼영무역  13470.0 5.84 0.56  4.12  2288.0
016590       신대양제지   8430.0 5.87 0.62  1.46 14644.0
029780        삼성카드  29800.0 5.87 0.43  7.59  5164.0
